current_week_value,update_dt,source,last_week_value,datadate,product_name
0.6,2018-06-07 16:31:20,http://www.ccf.com.cn/newscenter/detail-160000-2017111700328.shtml,2.1,2017-11-17,上海及嘉兴
34.95,2018-06-07 16:31:20,http://www.ccf.com.cn/newscenter/detail-160000-2017111700328.shtml,36.6,2017-11-17,张家港
7.7,2018-06-07 16:31:20,http://www.ccf.com.cn/newscenter/detail-160000-2017111700328.shtml,7.1,2017-11-17,太仓及常熟
4.7,2018-06-07 16:31:20,http://www.ccf.com.cn/newscenter/detail-160000-2017111700328.shtml,4.0,2017-11-17,江阴及常州
54.6,2018-06-07 16:31:20,http://www.ccf.com.cn/newscenter/detail-160000-2017111700328.shtml,54.6,2017-11-17,总和
5.3,2018-06-07 16:31:27,http://www.ccf.com.cn/newscenter/detail-160000-2017112400360.shtml,6.64,2017-11-24,宁波
2.3,2018-06-07 16:31:27,http://www.ccf.com.cn/newscenter/detail-160000-2017112400360.shtml,0.6,2017-11-24,上海及嘉兴
32.4,2018-06-07 16:31:27,http://www.ccf.com.cn/newscenter/detail-160000-2017112400360.shtml,34.95,2017-11-24,张家港
6.7,2018-06-07 16:31:27,http://www.ccf.com.cn/newscenter/detail-160000-2017112400360.shtml,7.7,2017-11-24,太仓及常熟
4,2018-06-07 16:31:27,http://www.ccf.com.cn/newscenter/detail-160000-2017112400360.shtml,4.7,2017-11-24,江阴及常州
50.7,2018-06-07 16:31:27,http://www.ccf.com.cn/newscenter/detail-160000-2017112400360.shtml,54.6,2017-11-24,总和
4.4,2018-06-07 16:31:28,http://www.ccf.com.cn/newscenter/detail-160000-2017120100169.shtml,5.3,2017-12-01,宁波
3.7,2018-06-07 16:31:28,http://www.ccf.com.cn/newscenter/detail-160000-2017120100169.shtml,2.3,2017-12-01,上海及嘉兴
30.6,2018-06-07 16:31:28,http://www.ccf.com.cn/newscenter/detail-160000-2017120100169.shtml,32.4,2017-12-01,张家港
10.6,2018-06-07 16:31:28,http://www.ccf.com.cn/newscenter/detail-160000-2017120100169.shtml,6.7,2017-12-01,太仓及常熟
4.2,2018-06-07 16:31:28,http://www.ccf.com.cn/newscenter/detail-160000-2017120100169.shtml,4,2017-12-01,江阴及常州
53.5,2018-06-07 16:31:28,http://www.ccf.com.cn/newscenter/detail-160000-2017120100169.shtml,50.7,2017-12-01,总和
3.6,2018-06-07 16:31:30,http://www.ccf.com.cn/newscenter/detail-160000-2017120800352.shtml,4.4,2017-12-08,宁波
2.6,2018-06-07 16:31:30,http://www.ccf.com.cn/newscenter/detail-160000-2017120800352.shtml,3.7,2017-12-08,上海及嘉兴
32.1,2018-06-07 16:31:30,http://www.ccf.com.cn/newscenter/detail-160000-2017120800352.shtml,30.6,2017-12-08,张家港
6.8,2018-06-07 16:31:30,http://www.ccf.com.cn/newscenter/detail-160000-2017120800352.shtml,10.6,2017-12-08,太仓及常熟
3.9,2018-06-07 16:31:30,http://www.ccf.com.cn/newscenter/detail-160000-2017120800352.shtml,4.2,2017-12-08,江阴及常州
49.0,2018-06-07 16:31:30,http://www.ccf.com.cn/newscenter/detail-160000-2017120800352.shtml,53.5,2017-12-08,总和
8.4,2018-06-07 16:31:34,http://www.ccf.com.cn/newscenter/detail-160000-2015061200493.shtml,8.1,2015-06-12,宁波
2.8,2018-06-07 16:31:34,http://www.ccf.com.cn/newscenter/detail-160000-2015061200493.shtml,3.9,2015-06-12,上海
21.5,2018-06-07 16:31:34,http://www.ccf.com.cn/newscenter/detail-160000-2015061200493.shtml,21.2,2015-06-12,张家港
9.1,2018-06-07 16:31:34,http://www.ccf.com.cn/newscenter/detail-160000-2015061200493.shtml,10.5,2015-06-12,太仓及常熟
4,2018-06-07 16:31:34,http://www.ccf.com.cn/newscenter/detail-160000-2015061200493.shtml,3.8,2015-06-12,江阴及常州
45.8,2018-06-07 16:31:34,http://www.ccf.com.cn/newscenter/detail-160000-2015061200493.shtml,47.5,2015-06-12,总和
5.9,2018-06-07 16:31:39,http://www.ccf.com.cn/newscenter/detail-160000-2017090800354.shtml,6.4,2017-09-08,宁波
4.2,2018-06-07 16:31:39,http://www.ccf.com.cn/newscenter/detail-160000-2017090800354.shtml,5,2017-09-08,上海及嘉兴
35.8,2018-06-07 16:31:39,http://www.ccf.com.cn/newscenter/detail-160000-2017090800354.shtml,37.8,2017-09-08,张家港
5.9,2018-06-07 16:31:39,http://www.ccf.com.cn/newscenter/detail-160000-2017090800354.shtml,8.8,2017-09-08,太仓及常熟
4.0,2018-06-07 16:31:39,http://www.ccf.com.cn/newscenter/detail-160000-2017090800354.shtml,3.9,2017-09-08,江阴及常州
55.8,2018-06-07 16:31:39,http://www.ccf.com.cn/newscenter/detail-160000-2017090800354.shtml,61.9,2017-09-08,总和
8.5,2018-06-07 16:32:38,http://www.ccf.com.cn/newscenter/detail-160000-2015061900499.shtml,8.4,2015-06-19,宁波
1.6,2018-06-07 16:32:38,http://www.ccf.com.cn/newscenter/detail-160000-2015061900499.shtml,2.8,2015-06-19,上海
21.7,2018-06-07 16:32:38,http://www.ccf.com.cn/newscenter/detail-160000-2015061900499.shtml,21.5,2015-06-19,张家港
10.4,2018-06-07 16:32:38,http://www.ccf.com.cn/newscenter/detail-160000-2015061900499.shtml,9.1,2015-06-19,太仓及常熟
4.5,2018-06-07 16:32:38,http://www.ccf.com.cn/newscenter/detail-160000-2015061900499.shtml,4,2015-06-19,江阴及常州
46.7,2018-06-07 16:32:39,http://www.ccf.com.cn/newscenter/detail-160000-2015061900499.shtml,45.8,2015-06-19,总和
8.8,2018-06-07 16:32:41,http://www.ccf.com.cn/newscenter/detail-160000-2015071400041.shtml,8.5,2015-06-26,宁波
3.4,2018-06-07 16:32:41,http://www.ccf.com.cn/newscenter/detail-160000-2015071400041.shtml,1.6,2015-06-26,上海
21.3,2018-06-07 16:32:41,http://www.ccf.com.cn/newscenter/detail-160000-2015071400041.shtml,21.7,2015-06-26,张家港
12.6,2018-06-07 16:32:41,http://www.ccf.com.cn/newscenter/detail-160000-2015071400041.shtml,10.4,2015-06-26,太仓及常熟
3.5,2018-06-07 16:32:41,http://www.ccf.com.cn/newscenter/detail-160000-2015071400041.shtml,4.5,2015-06-26,江阴及常州
49.6,2018-06-07 16:32:41,http://www.ccf.com.cn/newscenter/detail-160000-2015071400041.shtml,46.7,2015-06-26,总和
8.1,2018-06-07 16:32:45,http://www.ccf.com.cn/newscenter/detail-160000-2015062600492.shtml,8.8,2015-07-03,宁波
2.8,2018-06-07 16:32:46,http://www.ccf.com.cn/newscenter/detail-160000-2015062600492.shtml,3.4,2015-07-03,上海
23.9,2018-06-07 16:32:46,http://www.ccf.com.cn/newscenter/detail-160000-2015062600492.shtml,21.3,2015-07-03,张家港
10.5,2018-06-07 16:32:46,http://www.ccf.com.cn/newscenter/detail-160000-2015062600492.shtml,12.6,2015-07-03,太仓及常熟
3.9,2018-06-07 16:32:46,http://www.ccf.com.cn/newscenter/detail-160000-2015062600492.shtml,3.5,2015-07-03,江阴及常州
49.2,2018-06-07 16:32:46,http://www.ccf.com.cn/newscenter/detail-160000-2015062600492.shtml,49.6,2015-07-03,总和
8.9,2018-06-07 16:32:49,http://www.ccf.com.cn/newscenter/detail-160000-2015071000073.shtml,8.1,2015-07-10,宁波
1.8,2018-06-07 16:32:50,http://www.ccf.com.cn/newscenter/detail-160000-2015071000073.shtml,2.8,2015-07-10,上海
24.5,2018-06-07 16:32:50,http://www.ccf.com.cn/newscenter/detail-160000-2015071000073.shtml,23.9,2015-07-10,张家港
12.5,2018-06-07 16:32:50,http://www.ccf.com.cn/newscenter/detail-160000-2015071000073.shtml,10.5,2015-07-10,太仓及常熟
3.7,2018-06-07 16:32:50,http://www.ccf.com.cn/newscenter/detail-160000-2015071000073.shtml,3.9,2015-07-10,江阴及常州
51.4,2018-06-07 16:32:50,http://www.ccf.com.cn/newscenter/detail-160000-2015071000073.shtml,49.2,2015-07-10,总和
8.1,2018-06-07 16:32:52,http://www.ccf.com.cn/newscenter/detail-160000-2015071700046.shtml,8.9,2015-07-17,宁波
1.1,2018-06-07 16:32:52,http://www.ccf.com.cn/newscenter/detail-160000-2015071700046.shtml,1.8,2015-07-17,上海
22.9,2018-06-07 16:32:52,http://www.ccf.com.cn/newscenter/detail-160000-2015071700046.shtml,24.5,2015-07-17,张家港
9.3,2018-06-07 16:32:52,http://www.ccf.com.cn/newscenter/detail-160000-2015071700046.shtml,12.5,2015-07-17,太仓及常熟
4,2018-06-07 16:32:52,http://www.ccf.com.cn/newscenter/detail-160000-2015071700046.shtml,3.7,2015-07-17,江阴及常州
45.4,2018-06-07 16:32:52,http://www.ccf.com.cn/newscenter/detail-160000-2015071700046.shtml,51.4,2015-07-17,总和
11,2018-06-07 16:32:55,http://www.ccf.com.cn/newscenter/detail-160000-2015072400543.shtml,8.1,2015-07-24,宁波
0.6,2018-06-07 16:32:55,http://www.ccf.com.cn/newscenter/detail-160000-2015072400543.shtml,1.1,2015-07-24,上海
27.8,2018-06-07 16:32:55,http://www.ccf.com.cn/newscenter/detail-160000-2015072400543.shtml,22.9,2015-07-24,张家港
10.2,2018-06-07 16:32:55,http://www.ccf.com.cn/newscenter/detail-160000-2015072400543.shtml,9.3,2015-07-24,太仓及常熟
5.1,2018-06-07 16:32:55,http://www.ccf.com.cn/newscenter/detail-160000-2015072400543.shtml,4,2015-07-24,江阴及常州
54.7,2018-06-07 16:32:55,http://www.ccf.com.cn/newscenter/detail-160000-2015072400543.shtml,45.4,2015-07-24,总和
9.6,2018-06-07 16:32:57,http://www.ccf.com.cn/newscenter/detail-160000-2015073100059.shtml,11,2015-07-31,宁波
1.7,2018-06-07 16:32:57,http://www.ccf.com.cn/newscenter/detail-160000-2015073100059.shtml,0.6,2015-07-31,上海
29.6,2018-06-07 16:32:57,http://www.ccf.com.cn/newscenter/detail-160000-2015073100059.shtml,27.8,2015-07-31,张家港
8.6,2018-06-07 16:32:58,http://www.ccf.com.cn/newscenter/detail-160000-2015073100059.shtml,10.2,2015-07-31,太仓及常熟
4.5,2018-06-07 16:32:58,http://www.ccf.com.cn/newscenter/detail-160000-2015073100059.shtml,5.1,2015-07-31,江阴及常州
54,2018-06-07 16:32:58,http://www.ccf.com.cn/newscenter/detail-160000-2015073100059.shtml,54.7,2015-07-31,总和
9.3,2018-06-07 16:33:03,http://www.ccf.com.cn/newscenter/detail-160000-2015081400121.shtml,9.8,2015-08-14,宁波
1.5,2018-06-07 16:33:03,http://www.ccf.com.cn/newscenter/detail-160000-2015081400121.shtml,1.8,2015-08-14,上海
33.7,2018-06-07 16:33:03,http://www.ccf.com.cn/newscenter/detail-160000-2015081400121.shtml,34,2015-08-14,张家港
13.8,2018-06-07 16:33:03,http://www.ccf.com.cn/newscenter/detail-160000-2015081400121.shtml,13.9,2015-08-14,太仓及常熟
4.6,2018-06-07 16:33:03,http://www.ccf.com.cn/newscenter/detail-160000-2015081400121.shtml,4.9,2015-08-14,江阴及常州
62.9,2018-06-07 16:33:03,http://www.ccf.com.cn/newscenter/detail-160000-2015081400121.shtml,64.4,2015-08-14,总和
11.3,2018-06-07 16:33:09,http://www.ccf.com.cn/newscenter/detail-160000-2015082100563.shtml,9.3,2015-08-21,宁波
5.4,2018-06-07 16:33:09,http://www.ccf.com.cn/newscenter/detail-160000-2015082100563.shtml,1.5,2015-08-21,上海
37.1,2018-06-07 16:33:09,http://www.ccf.com.cn/newscenter/detail-160000-2015082100563.shtml,33.7,2015-08-21,张家港
13.6,2018-06-07 16:33:09,http://www.ccf.com.cn/newscenter/detail-160000-2015082100563.shtml,13.8,2015-08-21,太仓及常熟
7,2018-06-07 16:33:09,http://www.ccf.com.cn/newscenter/detail-160000-2015082100563.shtml,4.6,2015-08-21,江阴及常州
74.4,2018-06-07 16:33:09,http://www.ccf.com.cn/newscenter/detail-160000-2015082100563.shtml,62.9,2015-08-21,总和
9.7,2018-06-07 16:33:09,http://www.ccf.com.cn/newscenter/detail-160000-2015090600126.shtml,11.3,2015-08-28,宁波
4.5,2018-06-07 16:33:09,http://www.ccf.com.cn/newscenter/detail-160000-2015090600126.shtml,5.4,2015-08-28,上海
39.3,2018-06-07 16:33:09,http://www.ccf.com.cn/newscenter/detail-160000-2015090600126.shtml,37.1,2015-08-28,张家港
13.3,2018-06-07 16:33:09,http://www.ccf.com.cn/newscenter/detail-160000-2015090600126.shtml,13.6,2015-08-28,太仓及常熟
6.8,2018-06-07 16:33:09,http://www.ccf.com.cn/newscenter/detail-160000-2015090600126.shtml,7,2015-08-28,江阴及常州
73.6,2018-06-07 16:33:09,http://www.ccf.com.cn/newscenter/detail-160000-2015090600126.shtml,74.4,2015-08-28,总和
8.8,2018-06-07 16:33:11,http://www.ccf.com.cn/newscenter/detail-160000-2015082800449.shtml,9.7,2015-09-06,宁波
3.7,2018-06-07 16:33:11,http://www.ccf.com.cn/newscenter/detail-160000-2015082800449.shtml,4.5,2015-09-06,上海
39.6,2018-06-07 16:33:11,http://www.ccf.com.cn/newscenter/detail-160000-2015082800449.shtml,39.3,2015-09-06,张家港
14.9,2018-06-07 16:33:11,http://www.ccf.com.cn/newscenter/detail-160000-2015082800449.shtml,13.3,2015-09-06,太仓及常熟
6.7,2018-06-07 16:33:11,http://www.ccf.com.cn/newscenter/detail-160000-2015082800449.shtml,6.8,2015-09-06,江阴及常州
73.7,2018-06-07 16:33:11,http://www.ccf.com.cn/newscenter/detail-160000-2015082800449.shtml,73.6,2015-09-06,总和
9.2,2018-06-07 16:33:13,http://www.ccf.com.cn/newscenter/detail-160000-2015091100482.shtml,8.8,2015-09-11,宁波
3.3,2018-06-07 16:33:13,http://www.ccf.com.cn/newscenter/detail-160000-2015091100482.shtml,3.7,2015-09-11,上海
40.5,2018-06-07 16:33:13,http://www.ccf.com.cn/newscenter/detail-160000-2015091100482.shtml,39.6,2015-09-11,张家港
13.1,2018-06-07 16:33:13,http://www.ccf.com.cn/newscenter/detail-160000-2015091100482.shtml,14.9,2015-09-11,太仓及常熟
5.8,2018-06-07 16:33:13,http://www.ccf.com.cn/newscenter/detail-160000-2015091100482.shtml,6.7,2015-09-11,江阴及常州
71.9,2018-06-07 16:33:13,http://www.ccf.com.cn/newscenter/detail-160000-2015091100482.shtml,73.7,2015-09-11,总和
9.6,2018-06-07 16:33:17,http://www.ccf.com.cn/newscenter/detail-160000-2015091800548.shtml,9.2,2015-09-18,宁波
3.6,2018-06-07 16:33:17,http://www.ccf.com.cn/newscenter/detail-160000-2015091800548.shtml,3.3,2015-09-18,上海
43.3,2018-06-07 16:33:17,http://www.ccf.com.cn/newscenter/detail-160000-2015091800548.shtml,40.5,2015-09-18,张家港
12,2018-06-07 16:33:17,http://www.ccf.com.cn/newscenter/detail-160000-2015091800548.shtml,13.1,2015-09-18,太仓及常熟
5.2,2018-06-07 16:33:17,http://www.ccf.com.cn/newscenter/detail-160000-2015091800548.shtml,5.8,2015-09-18,江阴及常州
73.7,2018-06-07 16:33:17,http://www.ccf.com.cn/newscenter/detail-160000-2015091800548.shtml,71.9,2015-09-18,总和
6.6,2018-06-07 16:33:21,http://www.ccf.com.cn/newscenter/detail-160000-2015092500420.shtml,9.6,2015-09-25,宁波
3.1,2018-06-07 16:33:21,http://www.ccf.com.cn/newscenter/detail-160000-2015092500420.shtml,3.6,2015-09-25,上海
42.5,2018-06-07 16:33:21,http://www.ccf.com.cn/newscenter/detail-160000-2015092500420.shtml,43.3,2015-09-25,张家港
12.4,2018-06-07 16:33:21,http://www.ccf.com.cn/newscenter/detail-160000-2015092500420.shtml,12,2015-09-25,太仓及常熟
5.6,2018-06-07 16:33:21,http://www.ccf.com.cn/newscenter/detail-160000-2015092500420.shtml,5.2,2015-09-25,江阴及常州
70.2,2018-06-07 16:33:21,http://www.ccf.com.cn/newscenter/detail-160000-2015092500420.shtml,73.7,2015-09-25,总和
7.3,2018-06-07 16:33:25,http://www.ccf.com.cn/newscenter/detail-160000-2015092900598.shtml,6.6,2015-09-30,宁波
2.5,2018-06-07 16:33:25,http://www.ccf.com.cn/newscenter/detail-160000-2015092900598.shtml,3.1,2015-09-30,上海
42.8,2018-06-07 16:33:25,http://www.ccf.com.cn/newscenter/detail-160000-2015092900598.shtml,42.5,2015-09-30,张家港
9.7,2018-06-07 16:33:25,http://www.ccf.com.cn/newscenter/detail-160000-2015092900598.shtml,12.4,2015-09-30,太仓及常熟
8.1,2018-06-07 16:33:25,http://www.ccf.com.cn/newscenter/detail-160000-2015092900598.shtml,5.6,2015-09-30,江阴及常州
70.4,2018-06-07 16:33:25,http://www.ccf.com.cn/newscenter/detail-160000-2015092900598.shtml,70.2,2015-09-30,总和
7,2018-06-07 16:33:29,http://www.ccf.com.cn/newscenter/detail-160000-2015101000051.shtml,7.3,2015-10-10,宁波
6.2,2018-06-07 16:33:29,http://www.ccf.com.cn/newscenter/detail-160000-2015101000051.shtml,2.5,2015-10-10,上海
44.2,2018-06-07 16:33:29,http://www.ccf.com.cn/newscenter/detail-160000-2015101000051.shtml,42.8,2015-10-10,张家港
13.8,2018-06-07 16:33:29,http://www.ccf.com.cn/newscenter/detail-160000-2015101000051.shtml,9.7,2015-10-10,太仓及常熟
6.3,2018-06-07 16:33:29,http://www.ccf.com.cn/newscenter/detail-160000-2015101000051.shtml,8.1,2015-10-10,江阴及常州
77.5,2018-06-07 16:33:29,http://www.ccf.com.cn/newscenter/detail-160000-2015101000051.shtml,70.4,2015-10-10,总和
9.2,2018-06-07 16:33:32,http://www.ccf.com.cn/newscenter/detail-160000-2015102300124.shtml,8.2,2015-10-23,宁波
4.5,2018-06-07 16:33:32,http://www.ccf.com.cn/newscenter/detail-160000-2015102300124.shtml,5,2015-10-23,上海
42.6,2018-06-07 16:33:32,http://www.ccf.com.cn/newscenter/detail-160000-2015102300124.shtml,43.5,2015-10-23,张家港
16.3,2018-06-07 16:33:32,http://www.ccf.com.cn/newscenter/detail-160000-2015102300124.shtml,15.6,2015-10-23,太仓及常熟
5.2,2018-06-07 16:33:32,http://www.ccf.com.cn/newscenter/detail-160000-2015102300124.shtml,5.8,2015-10-23,江阴及常州
77.8,2018-06-07 16:33:32,http://www.ccf.com.cn/newscenter/detail-160000-2015102300124.shtml,78.1,2015-10-23,总和
8.2,2018-06-07 16:33:36,http://www.ccf.com.cn/newscenter/detail-160000-2015101600100.shtml,7,2015-10-16,宁波
5,2018-06-07 16:33:36,http://www.ccf.com.cn/newscenter/detail-160000-2015101600100.shtml,6.2,2015-10-16,上海
43.5,2018-06-07 16:33:36,http://www.ccf.com.cn/newscenter/detail-160000-2015101600100.shtml,44.2,2015-10-16,张家港
15.6,2018-06-07 16:33:36,http://www.ccf.com.cn/newscenter/detail-160000-2015101600100.shtml,13.8,2015-10-16,太仓及常熟
5.8,2018-06-07 16:33:36,http://www.ccf.com.cn/newscenter/detail-160000-2015101600100.shtml,6.3,2015-10-16,江阴及常州
78.1,2018-06-07 16:33:36,http://www.ccf.com.cn/newscenter/detail-160000-2015101600100.shtml,77.5,2015-10-16,总和
9.8,2018-06-07 16:33:40,http://www.ccf.com.cn/newscenter/detail-160000-2015080700469.shtml,9.6,2015-08-07,宁波
1.8,2018-06-07 16:33:40,http://www.ccf.com.cn/newscenter/detail-160000-2015080700469.shtml,1.7,2015-08-07,上海
34,2018-06-07 16:33:40,http://www.ccf.com.cn/newscenter/detail-160000-2015080700469.shtml,29.6,2015-08-07,张家港
13.9,2018-06-07 16:33:40,http://www.ccf.com.cn/newscenter/detail-160000-2015080700469.shtml,8.6,2015-08-07,太仓及常熟
4.9,2018-06-07 16:33:40,http://www.ccf.com.cn/newscenter/detail-160000-2015080700469.shtml,4.5,2015-08-07,江阴及常州
64.4,2018-06-07 16:33:40,http://www.ccf.com.cn/newscenter/detail-160000-2015080700469.shtml,54,2015-08-07,总和
8.8,2018-06-07 16:34:41,http://www.ccf.com.cn/newscenter/detail-160000-2015103000068.shtml,9.2,2015-10-30,宁波
4,2018-06-07 16:35:29,http://www.ccf.com.cn/newscenter/detail-160000-2015103000068.shtml,4.5,2015-10-30,上海
47.6,2018-06-07 16:35:29,http://www.ccf.com.cn/newscenter/detail-160000-2015103000068.shtml,42.6,2015-10-30,张家港
15.1,2018-06-07 16:35:29,http://www.ccf.com.cn/newscenter/detail-160000-2015103000068.shtml,16.3,2015-10-30,太仓及常熟
4.3,2018-06-07 16:35:29,http://www.ccf.com.cn/newscenter/detail-160000-2015103000068.shtml,5.2,2015-10-30,江阴及常州
79.8,2018-06-07 16:35:29,http://www.ccf.com.cn/newscenter/detail-160000-2015103000068.shtml,77.8,2015-10-30,总和
9.2,2018-06-07 16:35:29,http://www.ccf.com.cn/newscenter/detail-160000-2015110600089.shtml,8.8,2015-11-06,宁波
2.8,2018-06-07 16:35:30,http://www.ccf.com.cn/newscenter/detail-160000-2015110600089.shtml,4,2015-11-06,上海
45.5,2018-06-07 16:35:30,http://www.ccf.com.cn/newscenter/detail-160000-2015110600089.shtml,47.6,2015-11-06,张家港
15.1,2018-06-07 16:35:30,http://www.ccf.com.cn/newscenter/detail-160000-2015110600089.shtml,15.1,2015-11-06,太仓及常熟
4.3,2018-06-07 16:35:30,http://www.ccf.com.cn/newscenter/detail-160000-2015110600089.shtml,4.3,2015-11-06,江阴及常州
76.9,2018-06-07 16:35:30,http://www.ccf.com.cn/newscenter/detail-160000-2015110600089.shtml,79.8,2015-11-06,总和
7.1,2018-06-07 16:35:32,http://www.ccf.com.cn/newscenter/detail-160000-2015111300079.shtml,9.2,2015-11-13,宁波
1.8,2018-06-07 16:35:32,http://www.ccf.com.cn/newscenter/detail-160000-2015111300079.shtml,2.8,2015-11-13,上海
44.6,2018-06-07 16:35:32,http://www.ccf.com.cn/newscenter/detail-160000-2015111300079.shtml,45.5,2015-11-13,张家港
14.4,2018-06-07 16:35:33,http://www.ccf.com.cn/newscenter/detail-160000-2015111300079.shtml,15.1,2015-11-13,太仓及常熟
5.8,2018-06-07 16:35:33,http://www.ccf.com.cn/newscenter/detail-160000-2015111300079.shtml,4.3,2015-11-13,江阴及常州
73.7,2018-06-07 16:35:33,http://www.ccf.com.cn/newscenter/detail-160000-2015111300079.shtml,76.9,2015-11-13,总和
8.4,2018-06-07 16:35:36,http://www.ccf.com.cn/newscenter/detail-160000-2015112000059.shtml,7.1,2015-11-20,宁波
1..4,2018-06-07 16:35:36,http://www.ccf.com.cn/newscenter/detail-160000-2015112000059.shtml,1.8,2015-11-20,上海
44.2,2018-06-07 16:35:36,http://www.ccf.com.cn/newscenter/detail-160000-2015112000059.shtml,44.6,2015-11-20,张家港
13.6,2018-06-07 16:35:36,http://www.ccf.com.cn/newscenter/detail-160000-2015112000059.shtml,14.4,2015-11-20,太仓及常熟
4.8,2018-06-07 16:35:36,http://www.ccf.com.cn/newscenter/detail-160000-2015112000059.shtml,5.8,2015-11-20,江阴及常州
72.4,2018-06-07 16:35:37,http://www.ccf.com.cn/newscenter/detail-160000-2015112000059.shtml,73.7,2015-11-20,总和
9.9,2018-06-07 16:35:41,http://www.ccf.com.cn/newscenter/detail-160000-2015112700113.shtml,8.4,2015-11-27,宁波
0.9,2018-06-07 16:35:41,http://www.ccf.com.cn/newscenter/detail-160000-2015112700113.shtml,1..4,2015-11-27,上海
42,2018-06-07 16:35:41,http://www.ccf.com.cn/newscenter/detail-160000-2015112700113.shtml,44.2,2015-11-27,张家港
17.1,2018-06-07 16:35:41,http://www.ccf.com.cn/newscenter/detail-160000-2015112700113.shtml,13.6,2015-11-27,太仓及常熟
4.4,2018-06-07 16:35:41,http://www.ccf.com.cn/newscenter/detail-160000-2015112700113.shtml,4.8,2015-11-27,江阴及常州
74.3,2018-06-07 16:35:41,http://www.ccf.com.cn/newscenter/detail-160000-2015112700113.shtml,72.4,2015-11-27,总和
7.7,2018-06-07 16:35:45,http://www.ccf.com.cn/newscenter/detail-160000-2015120400084.shtml,9.9,2015-12-04,宁波
4,2018-06-07 16:35:45,http://www.ccf.com.cn/newscenter/detail-160000-2015120400084.shtml,0.9,2015-12-04,上海
40.3,2018-06-07 16:35:45,http://www.ccf.com.cn/newscenter/detail-160000-2015120400084.shtml,42,2015-12-04,张家港
15.4,2018-06-07 16:35:45,http://www.ccf.com.cn/newscenter/detail-160000-2015120400084.shtml,17.1,2015-12-04,太仓及常熟
6,2018-06-07 16:35:45,http://www.ccf.com.cn/newscenter/detail-160000-2015120400084.shtml,4.4,2015-12-04,江阴及常州
73.4,2018-06-07 16:35:45,http://www.ccf.com.cn/newscenter/detail-160000-2015120400084.shtml,74.3,2015-12-04,总和
9,2018-06-07 16:35:52,http://www.ccf.com.cn/newscenter/detail-160000-2015121100095.shtml,7.7,2015-12-11,宁波
3.5,2018-06-07 16:35:52,http://www.ccf.com.cn/newscenter/detail-160000-2015121100095.shtml,4,2015-12-11,上海
42.9,2018-06-07 16:35:52,http://www.ccf.com.cn/newscenter/detail-160000-2015121100095.shtml,40.3,2015-12-11,张家港
14.5,2018-06-07 16:35:52,http://www.ccf.com.cn/newscenter/detail-160000-2015121100095.shtml,15.4,2015-12-11,太仓及常熟
5.4,2018-06-07 16:35:52,http://www.ccf.com.cn/newscenter/detail-160000-2015121100095.shtml,6,2015-12-11,江阴及常州
75.3,2018-06-07 16:35:52,http://www.ccf.com.cn/newscenter/detail-160000-2015121100095.shtml,73.4,2015-12-11,总和
10.4,2018-06-07 16:35:53,http://www.ccf.com.cn/newscenter/detail-160000-2015122500473.shtml,8.6,2015-12-25,宁波
4,2018-06-07 16:35:53,http://www.ccf.com.cn/newscenter/detail-160000-2015122500473.shtml,4.5,2015-12-25,上海
38.9,2018-06-07 16:35:53,http://www.ccf.com.cn/newscenter/detail-160000-2015122500473.shtml,40.5,2015-12-25,张家港
15.4,2018-06-07 16:35:53,http://www.ccf.com.cn/newscenter/detail-160000-2015122500473.shtml,18.4,2015-12-25,太仓及常熟
5.9,2018-06-07 16:35:53,http://www.ccf.com.cn/newscenter/detail-160000-2015122500473.shtml,7,2015-12-25,江阴及常州
74.6,2018-06-07 16:35:53,http://www.ccf.com.cn/newscenter/detail-160000-2015122500473.shtml,79,2015-12-25,总和
10,2018-06-07 16:35:57,http://www.ccf.com.cn/newscenter/detail-160000-2015123100068.shtml,10.4,2015-12-31,宁波
3,2018-06-07 16:35:57,http://www.ccf.com.cn/newscenter/detail-160000-2015123100068.shtml,4,2015-12-31,上海
40.2,2018-06-07 16:35:57,http://www.ccf.com.cn/newscenter/detail-160000-2015123100068.shtml,38.9,2015-12-31,张家港
17.1,2018-06-07 16:35:57,http://www.ccf.com.cn/newscenter/detail-160000-2015123100068.shtml,15.4,2015-12-31,太仓及常熟
4.9,2018-06-07 16:35:57,http://www.ccf.com.cn/newscenter/detail-160000-2015123100068.shtml,5.9,2015-12-31,江阴及常州
75.2,2018-06-07 16:35:57,http://www.ccf.com.cn/newscenter/detail-160000-2015123100068.shtml,74.6,2015-12-31,总和
7.4,2018-06-07 16:36:01,http://www.ccf.com.cn/newscenter/detail-160000-2016010800430.shtml,10,2016-01-08,宁波
2.5,2018-06-07 16:36:01,http://www.ccf.com.cn/newscenter/detail-160000-2016010800430.shtml,3,2016-01-08,上海
40.9,2018-06-07 16:36:01,http://www.ccf.com.cn/newscenter/detail-160000-2016010800430.shtml,40.2,2016-01-08,张家港
14.5,2018-06-07 16:36:01,http://www.ccf.com.cn/newscenter/detail-160000-2016010800430.shtml,17.1,2016-01-08,太仓及常熟
5.4,2018-06-07 16:36:01,http://www.ccf.com.cn/newscenter/detail-160000-2016010800430.shtml,4.9,2016-01-08,江阴及常州
70.7,2018-06-07 16:36:01,http://www.ccf.com.cn/newscenter/detail-160000-2016010800430.shtml,75.2,2016-01-08,总和
