update_dt,datadate,source,change_price,day_avg_price,product_name
2018-06-07 10:52:42,2018-05-31,http://www.ccf.com.cn/newscenter/detail-140000-2018053100504.shtml,150元/吨,7100,CCF内盘华南MEG现货
2018-06-07 10:52:42,2018-05-31,http://www.ccf.com.cn/newscenter/detail-140000-2018053100504.shtml,30美元/吨,914,CCF外盘MEG
2018-06-07 10:52:42,2018-05-31,http://www.ccf.com.cn/newscenter/detail-140000-2018053100504.shtml,0.5,3.0,CCF接盘指数
2018-06-07 10:52:45,2018-05-29,http://www.ccf.com.cn/newscenter/detail-140000-2018052900463.shtml,0/0,18500-19000,PTMEG（市场价 低）
2018-06-07 10:52:45,2018-05-29,http://www.ccf.com.cn/newscenter/detail-140000-2018052900463.shtml,-100/0,19000-19500,PTMEG（市场价 高）
2018-06-07 10:52:49,2018-05-29,http://www.ccf.com.cn/newscenter/detail-140000-2018052900469.shtml,-50元/吨,6830,CCF内盘MEG现货
2018-06-07 10:52:49,2018-05-29,http://www.ccf.com.cn/newscenter/detail-140000-2018052900469.shtml,-45元/吨,6840,CCF内盘MEG期货
2018-06-07 10:52:49,2018-05-29,http://www.ccf.com.cn/newscenter/detail-140000-2018052900469.shtml,-40元/吨,6860,CCF内盘宁波MEG现货
2018-06-07 10:52:49,2018-05-29,http://www.ccf.com.cn/newscenter/detail-140000-2018052900469.shtml,-75元/吨,7000,CCF内盘华南MEG现货
2018-06-07 10:52:49,2018-05-29,http://www.ccf.com.cn/newscenter/detail-140000-2018052900469.shtml,-9美元/吨,889,CCF外盘MEG
2018-06-07 10:52:49,2018-05-29,http://www.ccf.com.cn/newscenter/detail-140000-2018052900469.shtml,0,2.5,CCF接盘指数
update_dt,datadate,source,change_price,day_avg_price,product_name
2018-06-07 11:31:51,2018-05-09,http://www.ccf.com.cn/newscenter/detail-140000-2018050900390.shtml,-260元/吨,7325,CCF内盘MEG现货
2018-06-07 11:31:51,2018-05-09,http://www.ccf.com.cn/newscenter/detail-140000-2018050900390.shtml,-215元/吨,7235,CCF内盘MEG期货
2018-06-07 11:31:51,2018-05-09,http://www.ccf.com.cn/newscenter/detail-140000-2018050900390.shtml,-265元/吨,7350,CCF内盘宁波MEG现货
2018-06-07 11:31:51,2018-05-09,http://www.ccf.com.cn/newscenter/detail-140000-2018050900390.shtml,-175元/吨,7475,CCF内盘华南MEG现货
2018-06-07 11:31:51,2018-05-09,http://www.ccf.com.cn/newscenter/detail-140000-2018050900390.shtml,-55美元/吨,940,CCF外盘MEG
2018-06-07 11:31:51,2018-05-09,http://www.ccf.com.cn/newscenter/detail-140000-2018050900390.shtml,0,2.5,CCF接盘指数
2018-06-07 11:31:55,2018-05-14,http://www.ccf.com.cn/newscenter/detail-140000-2018051400464.shtml,-165元/吨,7110,CCF内盘MEG现货
2018-06-07 11:31:55,2018-05-14,http://www.ccf.com.cn/newscenter/detail-140000-2018051400464.shtml,-165元/吨,7110,CCF内盘MEG期货
2018-06-07 11:31:55,2018-05-14,http://www.ccf.com.cn/newscenter/detail-140000-2018051400464.shtml,-160元/吨,7150,CCF内盘宁波MEG现货
2018-06-07 11:31:55,2018-05-14,http://www.ccf.com.cn/newscenter/detail-140000-2018051400464.shtml,0元/吨,7450,CCF内盘华南MEG现货
2018-06-07 11:31:55,2018-05-14,http://www.ccf.com.cn/newscenter/detail-140000-2018051400464.shtml,-19美元/吨,929,CCF外盘MEG
2018-06-07 11:31:55,2018-05-14,http://www.ccf.com.cn/newscenter/detail-140000-2018051400464.shtml,0,2.5,CCF接盘指数
2018-06-07 11:31:59,2018-05-03,http://www.ccf.com.cn/newscenter/detail-140000-2018050300524.shtml,0.68美元/桶,67.93,WTI原油期货
2018-06-07 11:31:59,2018-05-03,http://www.ccf.com.cn/newscenter/detail-140000-2018050300524.shtml,-55元/吨,7730,石油制MEG现货
2018-06-07 11:31:59,2018-05-03,http://www.ccf.com.cn/newscenter/detail-140000-2018050300524.shtml,-40元/吨,7535,MEG期货
2018-06-07 11:32:03,2018-05-08,http://www.ccf.com.cn/newscenter/detail-140000-2018050800434.shtml,0/0,18500-19000,PTMEG（市场价 低）
2018-06-07 11:32:03,2018-05-08,http://www.ccf.com.cn/newscenter/detail-140000-2018050800434.shtml,0/0,19100-19500,PTMEG（市场价 高）
2018-06-07 11:32:06,2018-04-26,http://www.ccf.com.cn/newscenter/detail-140000-2018042600499.shtml,-335元/吨,7925,CCF内盘MEG现货
2018-06-07 11:32:06,2018-04-26,http://www.ccf.com.cn/newscenter/detail-140000-2018042600499.shtml,-105元/吨,7725,CCF内盘MEG期货
2018-06-07 11:32:06,2018-04-26,http://www.ccf.com.cn/newscenter/detail-140000-2018042600499.shtml,-310元/吨,7920,CCF内盘宁波MEG现货
2018-06-07 11:32:06,2018-04-26,http://www.ccf.com.cn/newscenter/detail-140000-2018042600499.shtml,-100元/吨,7850,CCF内盘华南MEG现货
2018-06-07 11:32:06,2018-04-26,http://www.ccf.com.cn/newscenter/detail-140000-2018042600499.shtml,-8美元/吨,1010,CCF外盘MEG
2018-06-07 11:32:06,2018-04-26,http://www.ccf.com.cn/newscenter/detail-140000-2018042600499.shtml,0,2.5,CCF接盘指数
2018-06-07 11:32:10,2018-05-02,http://www.ccf.com.cn/newscenter/detail-140000-2018050200461.shtml,0/0,18500-19000,PTMEG（市场价 低）
2018-06-07 11:32:10,2018-05-02,http://www.ccf.com.cn/newscenter/detail-140000-2018050200461.shtml,0/0,19100-19500,PTMEG（市场价 高）
2018-06-07 11:32:13,2018-04-23,http://www.ccf.com.cn/newscenter/detail-140000-2018042300503.shtml,-110元/吨,8330,CCF内盘MEG现货
2018-06-07 11:32:13,2018-04-23,http://www.ccf.com.cn/newscenter/detail-140000-2018042300503.shtml,45元/吨,7865,CCF内盘MEG期货
2018-06-07 11:32:13,2018-04-23,http://www.ccf.com.cn/newscenter/detail-140000-2018042300503.shtml,-25元/吨,8225,CCF内盘宁波MEG现货
2018-06-07 11:32:13,2018-04-23,http://www.ccf.com.cn/newscenter/detail-140000-2018042300503.shtml,-175元/吨,7925,CCF内盘华南MEG现货
2018-06-07 11:32:13,2018-04-23,http://www.ccf.com.cn/newscenter/detail-140000-2018042300503.shtml,8美元/吨,1023,CCF外盘MEG
2018-06-07 11:32:13,2018-04-23,http://www.ccf.com.cn/newscenter/detail-140000-2018042300503.shtml,0,2.5,CCF接盘指数
2018-06-07 11:32:16,2018-04-25,http://www.ccf.com.cn/newscenter/detail-140000-2018042500429.shtml,0/0,18500-19000,PTMEG（市场价 低）
2018-06-07 11:32:16,2018-04-25,http://www.ccf.com.cn/newscenter/detail-140000-2018042500429.shtml,+100/0,19100-19500,PTMEG（市场价 高）
2018-06-07 11:32:20,2018-04-17,http://www.ccf.com.cn/newscenter/detail-140000-2018041700534.shtml,55元/吨,8515,CCF内盘MEG现货
2018-06-07 11:32:20,2018-04-17,http://www.ccf.com.cn/newscenter/detail-140000-2018041700534.shtml,35元/吨,8025,CCF内盘MEG期货
2018-06-07 11:32:20,2018-04-17,http://www.ccf.com.cn/newscenter/detail-140000-2018041700534.shtml,50元/吨,8490,CCF内盘宁波MEG现货
2018-06-07 11:32:20,2018-04-17,http://www.ccf.com.cn/newscenter/detail-140000-2018041700534.shtml,50元/吨,8125,CCF内盘华南MEG现货
2018-06-07 11:32:20,2018-04-17,http://www.ccf.com.cn/newscenter/detail-140000-2018041700534.shtml,5美元/吨,1047,CCF外盘MEG
2018-06-07 11:32:20,2018-04-17,http://www.ccf.com.cn/newscenter/detail-140000-2018041700534.shtml,0,3,CCF接盘指数
2018-06-07 11:32:24,2018-04-19,http://www.ccf.com.cn/newscenter/detail-140000-2018041900480.shtml,0/0,18500-19000,PTMEG（市场价 低）
2018-06-07 11:32:24,2018-04-19,http://www.ccf.com.cn/newscenter/detail-140000-2018041900480.shtml,0/0,19000-19500,PTMEG（市场价 高）
2018-06-07 11:32:28,2018-04-12,http://www.ccf.com.cn/newscenter/detail-140000-2018041200484.shtml,1.31美元/桶,66.82,WTI原油期货
2018-06-07 11:32:28,2018-04-12,http://www.ccf.com.cn/newscenter/detail-140000-2018041200484.shtml,-20元/吨,8080,石油制MEG现货
2018-06-07 11:32:28,2018-04-12,http://www.ccf.com.cn/newscenter/detail-140000-2018041200484.shtml,-30元/吨,7810,MEG期货
2018-06-07 11:32:30,2018-04-16,http://www.ccf.com.cn/newscenter/detail-140000-2018041600430.shtml,0.32美元/桶,67.39,WTI原油期货
2018-06-07 11:32:30,2018-04-16,http://www.ccf.com.cn/newscenter/detail-140000-2018041600430.shtml,120元/吨,8460,石油制MEG现货
2018-06-07 11:32:30,2018-04-16,http://www.ccf.com.cn/newscenter/detail-140000-2018041600430.shtml,40元/吨,7990,MEG期货
2018-06-07 11:32:34,2018-04-09,http://www.ccf.com.cn/newscenter/detail-140000-2018040900484.shtml,-1.48美元/桶,62.06,WTI原油期货
2018-06-07 11:32:34,2018-04-09,http://www.ccf.com.cn/newscenter/detail-140000-2018040900484.shtml,125元/吨,7850,石油制MEG现货
2018-06-07 11:32:34,2018-04-09,http://www.ccf.com.cn/newscenter/detail-140000-2018040900484.shtml,20元/吨,7605,MEG期货
2018-06-07 11:32:37,2018-04-10,http://www.ccf.com.cn/newscenter/detail-140000-2018041000502.shtml,1.36美元/桶,63.42,WTI原油期货
2018-06-07 11:32:37,2018-04-10,http://www.ccf.com.cn/newscenter/detail-140000-2018041000502.shtml,120元/吨,7970,石油制MEG现货
2018-06-07 11:32:37,2018-04-10,http://www.ccf.com.cn/newscenter/detail-140000-2018041000502.shtml,150元/吨,7755,MEG期货
2018-06-07 11:32:41,2018-04-02,http://www.ccf.com.cn/newscenter/detail-140000-2018040200488.shtml,0/0,18500-19000,PTMEG（市场价 低）
2018-06-07 11:32:41,2018-04-02,http://www.ccf.com.cn/newscenter/detail-140000-2018040200488.shtml,0/0,19000-19500,PTMEG（市场价 高）
2018-06-07 11:32:45,2018-04-03,http://www.ccf.com.cn/newscenter/detail-140000-2018040300546.shtml,-1.93美元/桶,63.01,WTI原油期货
2018-06-07 11:32:45,2018-04-03,http://www.ccf.com.cn/newscenter/detail-140000-2018040300546.shtml,105元/吨,7415,CCF内盘MEG现货
2018-06-07 11:32:45,2018-04-03,http://www.ccf.com.cn/newscenter/detail-140000-2018040300546.shtml,85元/吨,7325,CCF内盘MEG期货
2018-06-07 11:32:48,2015-06-08,http://www.ccf.com.cn/newscenter/detail-140000-2015060800527.shtml,0/0,19000-19500,PTMEG（1800分子量 ）
2018-06-07 11:32:52,2015-06-08,http://www.ccf.com.cn/newscenter/detail-140000-2015060800549.shtml,+70元/吨,7420,CCF内盘MEG
2018-06-07 11:32:52,2015-06-08,http://www.ccf.com.cn/newscenter/detail-140000-2015060800549.shtml,+8美元/吨,973,CCF外盘MEG
2018-06-07 11:32:52,2015-06-08,http://www.ccf.com.cn/newscenter/detail-140000-2015060800549.shtml,0,4.0,CCF接盘指数
2018-06-07 11:32:55,2018-04-03,http://www.ccf.com.cn/newscenter/detail-140000-2018040300567.shtml,0/0,18500-19000,PTMEG（市场价 低）
2018-06-07 11:32:55,2018-04-03,http://www.ccf.com.cn/newscenter/detail-140000-2018040300567.shtml,0/0,19000-19500,PTMEG（市场价 高）
2018-06-07 11:33:00,2018-04-03,http://www.ccf.com.cn/newscenter/detail-140000-2018040300579.shtml,105元/吨,7415,CCF内盘MEG现货
2018-06-07 11:33:00,2018-04-03,http://www.ccf.com.cn/newscenter/detail-140000-2018040300579.shtml,85元/吨,7325,CCF内盘MEG期货
2018-06-07 11:33:00,2018-04-03,http://www.ccf.com.cn/newscenter/detail-140000-2018040300579.shtml,105元/吨,7420,CCF内盘宁波MEG现货
2018-06-07 11:33:00,2018-04-03,http://www.ccf.com.cn/newscenter/detail-140000-2018040300579.shtml,50元/吨,7350,CCF内盘华南MEG现货
2018-06-07 11:33:00,2018-04-03,http://www.ccf.com.cn/newscenter/detail-140000-2018040300579.shtml,14美元/吨,967,CCF外盘MEG
2018-06-07 11:33:00,2018-04-03,http://www.ccf.com.cn/newscenter/detail-140000-2018040300579.shtml,0,3.0,CCF接盘指数
2018-06-07 11:33:02,2018-04-04,http://www.ccf.com.cn/newscenter/detail-140000-2018040400505.shtml,0.5美元/桶,63.51,WTI原油期货
2018-06-07 11:33:02,2018-04-04,http://www.ccf.com.cn/newscenter/detail-140000-2018040400505.shtml,150元/吨,7565,石油制MEG现货
2018-06-07 11:33:02,2018-04-04,http://www.ccf.com.cn/newscenter/detail-140000-2018040400505.shtml,110元/吨,7435,MEG期货
2018-06-07 11:33:06,2018-04-04,http://www.ccf.com.cn/newscenter/detail-140000-2018040400511.shtml,0/0,18500-19000,PTMEG（市场价 低）
2018-06-07 11:33:06,2018-04-04,http://www.ccf.com.cn/newscenter/detail-140000-2018040400511.shtml,0/0,19000-19500,PTMEG（市场价 高）
2018-06-07 11:33:10,2018-04-04,http://www.ccf.com.cn/newscenter/detail-140000-2018040400532.shtml,150元/吨,7565,CCF内盘MEG现货
2018-06-07 11:33:10,2018-04-04,http://www.ccf.com.cn/newscenter/detail-140000-2018040400532.shtml,110元/吨,7435,CCF内盘MEG期货
2018-06-07 11:33:10,2018-04-04,http://www.ccf.com.cn/newscenter/detail-140000-2018040400532.shtml,150元/吨,7570,CCF内盘宁波MEG现货
2018-06-07 11:33:10,2018-04-04,http://www.ccf.com.cn/newscenter/detail-140000-2018040400532.shtml,150元/吨,7500,CCF内盘华南MEG现货
2018-06-07 11:33:11,2018-04-04,http://www.ccf.com.cn/newscenter/detail-140000-2018040400532.shtml,17美元/吨,984,CCF外盘MEG
2018-06-07 11:33:11,2018-04-04,http://www.ccf.com.cn/newscenter/detail-140000-2018040400532.shtml,0.5,3.5,CCF接盘指数
2018-06-07 11:33:13,2018-04-02,http://www.ccf.com.cn/newscenter/detail-140000-2018040200489.shtml,0.56美元/桶,64.94,WTI原油期货
2018-06-07 11:33:13,2018-04-02,http://www.ccf.com.cn/newscenter/detail-140000-2018040200489.shtml,-5元/吨,7310,CCF内盘MEG现货
2018-06-07 11:33:14,2018-04-02,http://www.ccf.com.cn/newscenter/detail-140000-2018040200489.shtml,-100元/吨,7240,CCF内盘MEG期货
2018-06-07 11:33:15,2018-04-02,http://www.ccf.com.cn/newscenter/detail-140000-2018040200500.shtml,-5元/吨,7310,CCF内盘MEG现货
2018-06-07 11:33:15,2018-04-02,http://www.ccf.com.cn/newscenter/detail-140000-2018040200500.shtml,-100元/吨,7240,CCF内盘MEG期货
2018-06-07 11:33:15,2018-04-02,http://www.ccf.com.cn/newscenter/detail-140000-2018040200500.shtml,-5元/吨,7315,CCF内盘宁波MEG现货
2018-06-07 11:33:15,2018-04-02,http://www.ccf.com.cn/newscenter/detail-140000-2018040200500.shtml,50元/吨,7300,CCF内盘华南MEG现货
2018-06-07 11:33:15,2018-04-02,http://www.ccf.com.cn/newscenter/detail-140000-2018040200500.shtml,3美元/吨,953,CCF外盘MEG
2018-06-07 11:33:15,2018-04-02,http://www.ccf.com.cn/newscenter/detail-140000-2018040200500.shtml,0,3.0,CCF接盘指数
2018-06-07 11:33:20,2018-04-10,http://www.ccf.com.cn/newscenter/detail-140000-2018041000521.shtml,0/0,18500-19000,PTMEG（市场价 低）
2018-06-07 11:33:20,2018-04-10,http://www.ccf.com.cn/newscenter/detail-140000-2018041000521.shtml,0/0,19000-19500,PTMEG（市场价 高）
2018-06-07 11:33:23,2018-04-10,http://www.ccf.com.cn/newscenter/detail-140000-2018041000530.shtml,125元/吨,7975,CCF内盘MEG现货
2018-06-07 11:33:23,2018-04-10,http://www.ccf.com.cn/newscenter/detail-140000-2018041000530.shtml,150元/吨,7755,CCF内盘MEG期货
2018-06-07 11:33:23,2018-04-10,http://www.ccf.com.cn/newscenter/detail-140000-2018041000530.shtml,100元/吨,7950,CCF内盘宁波MEG现货
2018-06-07 11:33:23,2018-04-10,http://www.ccf.com.cn/newscenter/detail-140000-2018041000530.shtml,75元/吨,7800,CCF内盘华南MEG现货
2018-06-07 11:33:23,2018-04-10,http://www.ccf.com.cn/newscenter/detail-140000-2018041000530.shtml,18美元/吨,1025,CCF外盘MEG
2018-06-07 11:33:23,2018-04-10,http://www.ccf.com.cn/newscenter/detail-140000-2018041000530.shtml,-0.5,3,CCF接盘指数
2018-06-07 11:33:27,2018-04-11,http://www.ccf.com.cn/newscenter/detail-140000-2018041100449.shtml,0/0,18500-19000,PTMEG（市场价 低）
2018-06-07 11:33:27,2018-04-11,http://www.ccf.com.cn/newscenter/detail-140000-2018041100449.shtml,0/0,19000-19500,PTMEG（市场价 高）
2018-06-07 11:33:30,2018-04-11,http://www.ccf.com.cn/newscenter/detail-140000-2018041100480.shtml,2.09美元/桶,65.51,WTI原油期货
2018-06-07 11:33:30,2018-04-11,http://www.ccf.com.cn/newscenter/detail-140000-2018041100480.shtml,125元/吨,8100,石油制MEG现货
2018-06-07 11:33:30,2018-04-11,http://www.ccf.com.cn/newscenter/detail-140000-2018041100480.shtml,85元/吨,7840,MEG期货
2018-06-07 11:33:34,2018-04-11,http://www.ccf.com.cn/newscenter/detail-140000-2018041100525.shtml,125元/吨,8100,CCF内盘MEG现货
2018-06-07 11:33:34,2018-04-11,http://www.ccf.com.cn/newscenter/detail-140000-2018041100525.shtml,85元/吨,7840,CCF内盘MEG期货
2018-06-07 11:33:34,2018-04-11,http://www.ccf.com.cn/newscenter/detail-140000-2018041100525.shtml,135元/吨,8085,CCF内盘宁波MEG现货
2018-06-07 11:33:34,2018-04-11,http://www.ccf.com.cn/newscenter/detail-140000-2018041100525.shtml,250元/吨,8050,CCF内盘华南MEG现货
2018-06-07 11:33:34,2018-04-11,http://www.ccf.com.cn/newscenter/detail-140000-2018041100525.shtml,3美元/吨,1028,CCF外盘MEG
2018-06-07 11:33:34,2018-04-11,http://www.ccf.com.cn/newscenter/detail-140000-2018041100525.shtml,0,3,CCF接盘指数
2018-06-07 11:33:36,2018-04-09,http://www.ccf.com.cn/newscenter/detail-140000-2018040900490.shtml,0/0,18500-19000,PTMEG（市场价 低）
2018-06-07 11:33:36,2018-04-09,http://www.ccf.com.cn/newscenter/detail-140000-2018040900490.shtml,0/0,19000-19500,PTMEG（市场价 高）
2018-06-07 11:33:40,2018-04-09,http://www.ccf.com.cn/newscenter/detail-140000-2018040900506.shtml,125元/吨,7850,CCF内盘MEG现货
2018-06-07 11:33:40,2018-04-09,http://www.ccf.com.cn/newscenter/detail-140000-2018040900506.shtml,20元/吨,7605,CCF内盘MEG期货
2018-06-07 11:33:40,2018-04-09,http://www.ccf.com.cn/newscenter/detail-140000-2018040900506.shtml,120元/吨,7850,CCF内盘宁波MEG现货
2018-06-07 11:33:40,2018-04-09,http://www.ccf.com.cn/newscenter/detail-140000-2018040900506.shtml,100元/吨,7725,CCF内盘华南MEG现货
2018-06-07 11:33:40,2018-04-09,http://www.ccf.com.cn/newscenter/detail-140000-2018040900506.shtml,4美元/吨,1007,CCF外盘MEG
2018-06-07 11:33:40,2018-04-09,http://www.ccf.com.cn/newscenter/detail-140000-2018040900506.shtml,0.5,3.5,CCF接盘指数
2018-06-07 11:33:44,2018-04-16,http://www.ccf.com.cn/newscenter/detail-140000-2018041600520.shtml,120元/吨,8460,CCF内盘MEG现货
2018-06-07 11:33:44,2018-04-16,http://www.ccf.com.cn/newscenter/detail-140000-2018041600520.shtml,40元/吨,7990,CCF内盘MEG期货
2018-06-07 11:33:44,2018-04-16,http://www.ccf.com.cn/newscenter/detail-140000-2018041600520.shtml,120元/吨,8440,CCF内盘宁波MEG现货
2018-06-07 11:33:44,2018-04-16,http://www.ccf.com.cn/newscenter/detail-140000-2018041600520.shtml,25元/吨,8075,CCF内盘华南MEG现货
2018-06-07 11:33:44,2018-04-16,http://www.ccf.com.cn/newscenter/detail-140000-2018041600520.shtml,10美元/吨,1042,CCF外盘MEG
2018-06-07 11:33:44,2018-04-16,http://www.ccf.com.cn/newscenter/detail-140000-2018041600520.shtml,-0.5,3,CCF接盘指数
2018-06-07 11:33:48,2018-04-17,http://www.ccf.com.cn/newscenter/detail-140000-2018041700513.shtml,0/0,18500-19000,PTMEG（市场价 低）
2018-06-07 11:33:48,2018-04-17,http://www.ccf.com.cn/newscenter/detail-140000-2018041700513.shtml,0/0,19000-19500,PTMEG（市场价 高）
2018-06-07 11:33:53,2018-04-17,http://www.ccf.com.cn/newscenter/detail-140000-2018041700457.shtml,-1.17美元/桶,66.22,WTI原油期货
2018-06-07 11:33:53,2018-04-17,http://www.ccf.com.cn/newscenter/detail-140000-2018041700457.shtml,55元/吨,8515,石油制MEG现货
2018-06-07 11:33:53,2018-04-17,http://www.ccf.com.cn/newscenter/detail-140000-2018041700457.shtml,35元/吨,8025,MEG期货
2018-06-07 11:33:58,2018-04-12,http://www.ccf.com.cn/newscenter/detail-140000-2018041200491.shtml,0/0,18500-19000,PTMEG（市场价 低）
2018-06-07 11:33:58,2018-04-12,http://www.ccf.com.cn/newscenter/detail-140000-2018041200491.shtml,0/0,19000-19500,PTMEG（市场价 高）
2018-06-07 11:34:01,2018-04-12,http://www.ccf.com.cn/newscenter/detail-140000-2018041200513.shtml,-20元/吨,8080,CCF内盘MEG现货
2018-06-07 11:34:01,2018-04-12,http://www.ccf.com.cn/newscenter/detail-140000-2018041200513.shtml,-30元/吨,7810,CCF内盘MEG期货
2018-06-07 11:34:01,2018-04-12,http://www.ccf.com.cn/newscenter/detail-140000-2018041200513.shtml,-20元/吨,8065,CCF内盘宁波MEG现货
2018-06-07 11:34:01,2018-04-12,http://www.ccf.com.cn/newscenter/detail-140000-2018041200513.shtml,-150元/吨,7900,CCF内盘华南MEG现货
2018-06-07 11:34:01,2018-04-12,http://www.ccf.com.cn/newscenter/detail-140000-2018041200513.shtml,-8美元/吨,1020,CCF外盘MEG
2018-06-07 11:34:01,2018-04-12,http://www.ccf.com.cn/newscenter/detail-140000-2018041200513.shtml,0,3,CCF接盘指数
2018-06-07 11:34:04,2018-04-16,http://www.ccf.com.cn/newscenter/detail-140000-2018041600473.shtml,0/0,18500-19000,PTMEG（市场价 低）
2018-06-07 11:34:04,2018-04-16,http://www.ccf.com.cn/newscenter/detail-140000-2018041600473.shtml,0/0,19000-19500,PTMEG（市场价 高）
2018-06-07 11:34:07,2018-04-19,http://www.ccf.com.cn/newscenter/detail-140000-2018041900517.shtml,-90元/吨,8525,CCF内盘MEG现货
