value_date,report_title,table_title,index_name,column_value,report_date,value_unit,column_name
,亚洲PX市场日报（11.30）,1,基准价,767.00-768.00*,2015-12-01 08:07:00,,FOB韩国
,亚洲PX市场日报（11.30）,1,基准价,788.00-789.00*,2015-12-01 08:07:00,,CFR台湾/中国
,亚洲PX市场日报（11.30）,2,十二月上,764.00-766.00,2015-12-01 08:07:00,,FOB韩国
,亚洲PX市场日报（11.30）,2,十二月上,785.00-787.00,2015-12-01 08:07:00,,CFR台湾/中国
,亚洲PX市场日报（11.30）,3,十二月下,764.00-766.00,2015-12-01 08:07:00,,FOB韩国
,亚洲PX市场日报（11.30）,3,十二月下,785.00-787.00,2015-12-01 08:07:00,,CFR台湾/中国
,亚洲PX市场日报（11.30）,4,一月上,769.00-771.00,2015-12-01 08:07:00,,FOB韩国
,亚洲PX市场日报（11.30）,4,一月上,790.00-792.00,2015-12-01 08:07:00,,CFR台湾/中国
,亚洲PX市场日报（11.30）,5,一月下,769.00-771.00,2015-12-01 08:07:00,,FOB韩国
,亚洲PX市场日报（11.30）,5,一月下,790.00-792.00,2015-12-01 08:07:00,,CFR台湾/中国
,亚洲PX市场日报（12.2）,1,基准价,775.50-776.50*,2015-12-03 08:08:00,,FOB韩国
,亚洲PX市场日报（12.2）,1,基准价,796.50-797.50*,2015-12-03 08:08:00,,CFR台湾/中国
,亚洲PX市场日报（12.2）,2,十二月下,770.00-772.00,2015-12-03 08:08:00,,FOB韩国
,亚洲PX市场日报（12.2）,2,十二月下,791.00-793.00,2015-12-03 08:08:00,,CFR台湾/中国
,亚洲PX市场日报（12.2）,3,一月上,775.00-777.00,2015-12-03 08:08:00,,FOB韩国
,亚洲PX市场日报（12.2）,3,一月上,796.00-798.00,2015-12-03 08:08:00,,CFR台湾/中国
,亚洲PX市场日报（12.2）,4,一月下,775.00-777.00,2015-12-03 08:08:00,,FOB韩国
,亚洲PX市场日报（12.2）,4,一月下,796.00-798.00,2015-12-03 08:08:00,,CFR台湾/中国
,亚洲PX市场日报（12.2）,5,二月上,775.00-777.00,2015-12-03 08:08:00,,FOB韩国
,亚洲PX市场日报（12.2）,5,二月上,796.00-798.00,2015-12-03 08:08:00,,CFR台湾/中国
,亚洲PX市场日报（12.4）,1,基准价,771.50-772.50*,2015-12-07 08:22:00,,FOB韩国
,亚洲PX市场日报（12.4）,1,基准价,792.50-793.50*,2015-12-07 08:22:00,,CFR台湾/中国
,亚洲PX市场日报（12.4）,2,十二月下,766.00-768.00,2015-12-07 08:22:00,,FOB韩国
,亚洲PX市场日报（12.4）,2,十二月下,787.00-789.00,2015-12-07 08:22:00,,CFR台湾/中国
,亚洲PX市场日报（12.4）,3,一月上,771.00-773.00,2015-12-07 08:22:00,,FOB韩国
,亚洲PX市场日报（12.4）,3,一月上,792.00-794.00,2015-12-07 08:22:00,,CFR台湾/中国
,亚洲PX市场日报（12.4）,4,一月下,771.00-773.00,2015-12-07 08:22:00,,FOB韩国
,亚洲PX市场日报（12.4）,4,一月下,792.00-794.00,2015-12-07 08:22:00,,CFR台湾/中国
,亚洲PX市场日报（12.4）,5,二月上,771.00-773.00,2015-12-07 08:22:00,,FOB韩国
,亚洲PX市场日报（12.4）,5,二月上,792.00-794.00,2015-12-07 08:22:00,,CFR台湾/中国
,亚洲PX市场日报（12.8）,1,基准价,746.50-747.50*,2015-12-09 08:11:00,,FOB韩国
,亚洲PX市场日报（12.8）,1,基准价,767.50-768.50*,2015-12-09 08:11:00,,CFR台湾/中国
,亚洲PX市场日报（12.8）,2,十二月下,741.00-743.00,2015-12-09 08:11:00,,FOB韩国
,亚洲PX市场日报（12.8）,2,十二月下,762.00-764.00,2015-12-09 08:11:00,,CFR台湾/中国
,亚洲PX市场日报（12.8）,3,一月上,746.00-748.00*,2015-12-09 08:11:00,,FOB韩国
,亚洲PX市场日报（12.8）,3,一月上,767.00-769.00*,2015-12-09 08:11:00,,CFR台湾/中国
,亚洲PX市场日报（12.8）,4,一月下,746.00-748.00*,2015-12-09 08:11:00,,FOB韩国
,亚洲PX市场日报（12.8）,4,一月下,767.00-769.00*,2015-12-09 08:11:00,,CFR台湾/中国
,亚洲PX市场日报（12.8）,5,二月上,751.00-753.00,2015-12-09 08:11:00,,FOB韩国
,亚洲PX市场日报（12.8）,5,二月上,772.00-774.00,2015-12-09 08:11:00,,CFR台湾/中国
,亚洲PX市场日报（12.10）,1,基准价,749.50-750.50*,2015-12-11 08:12:00,,FOB韩国
,亚洲PX市场日报（12.10）,1,基准价,770.50-771.50*,2015-12-11 08:12:00,,CFR台湾/中国
,亚洲PX市场日报（12.10）,2,十二月下,747.00-749.00,2015-12-11 08:12:00,,FOB韩国
,亚洲PX市场日报（12.10）,2,十二月下,768.00-770.00,2015-12-11 08:12:00,,CFR台湾/中国
,亚洲PX市场日报（12.10）,3,一月上,749.00-751.00*,2015-12-11 08:12:00,,FOB韩国
,亚洲PX市场日报（12.10）,3,一月上,770.00-772.00*,2015-12-11 08:12:00,,CFR台湾/中国
,亚洲PX市场日报（12.10）,4,一月下,749.00-751.00*,2015-12-11 08:12:00,,FOB韩国
,亚洲PX市场日报（12.10）,4,一月下,770.00-772.00*,2015-12-11 08:12:00,,CFR台湾/中国
,亚洲PX市场日报（12.10）,5,二月上,751.00-753.00,2015-12-11 08:12:00,,FOB韩国
,亚洲PX市场日报（12.10）,5,二月上,772.00-774.00,2015-12-11 08:12:00,,CFR台湾/中国
,亚洲PX市场日报（12.14）,1,基准价,741.50-742.50*,2015-12-15 08:05:00,,FOB韩国
,亚洲PX市场日报（12.14）,1,基准价,762.50-763.50*,2015-12-15 08:05:00,,CFR台湾/中国
,亚洲PX市场日报（12.14）,2,十二月下,741.00-743.00,2015-12-15 08:05:00,,FOB韩国
,亚洲PX市场日报（12.14）,2,十二月下,762.00-764.00,2015-12-15 08:05:00,,CFR台湾/中国
,亚洲PX市场日报（12.14）,3,一月上,741.00-743.00,2015-12-15 08:05:00,,FOB韩国
,亚洲PX市场日报（12.14）,3,一月上,762.00-764.00,2015-12-15 08:05:00,,CFR台湾/中国
,亚洲PX市场日报（12.14）,4,一月下,741.00-743.00,2015-12-15 08:05:00,,FOB韩国
,亚洲PX市场日报（12.14）,4,一月下,762.00-764.00,2015-12-15 08:05:00,,CFR台湾/中国
,亚洲PX市场日报（12.14）,5,二月上,740.00-742.00,2015-12-15 08:05:00,,FOB韩国
,亚洲PX市场日报（12.14）,5,二月上,761.00-763.00,2015-12-15 08:05:00,,CFR台湾/中国
,亚洲PX市场日报（12.16）,1,基准价,743.00-744.00*,2015-12-17 08:15:00,,FOB韩国
,亚洲PX市场日报（12.16）,1,基准价,764.00-765.00*,2015-12-17 08:15:00,,CFR台湾/中国
,亚洲PX市场日报（12.16）,2,一月上,742.00-744.00,2015-12-17 08:15:00,,FOB韩国
,亚洲PX市场日报（12.16）,2,一月上,763.00-765.00,2015-12-17 08:15:00,,CFR台湾/中国
,亚洲PX市场日报（12.16）,3,一月下,742.00-744.00,2015-12-17 08:15:00,,FOB韩国
,亚洲PX市场日报（12.16）,3,一月下,763.00-765.00,2015-12-17 08:15:00,,CFR台湾/中国
,亚洲PX市场日报（12.16）,4,二月上,743.00-745.00*,2015-12-17 08:15:00,,FOB韩国
,亚洲PX市场日报（12.16）,4,二月上,764.00-766.00*,2015-12-17 08:15:00,,CFR台湾/中国
,亚洲PX市场日报（12.16）,5,二月下,743.00-745.00*,2015-12-17 08:15:00,,FOB韩国
,亚洲PX市场日报（12.16）,5,二月下,764.00-766.00*,2015-12-17 08:15:00,,CFR台湾/中国
,亚洲PX市场日报（12.18）,1,基准价,739.50-740.50*,2015-12-21 08:21:00,,FOB韩国
,亚洲PX市场日报（12.18）,1,基准价,760.50-761.50,2015-12-21 08:21:00,,CFR台湾/中国
,亚洲PX市场日报（12.18）,2,一月上,738.00-740.00,2015-12-21 08:21:00,,FOB韩国
,亚洲PX市场日报（12.18）,2,一月上,759.00-761.00   ,2015-12-21 08:21:00,,CFR台湾/中国
,亚洲PX市场日报（12.18）,3,一月下,739.00-741.00*,2015-12-21 08:21:00,,FOB韩国
,亚洲PX市场日报（12.18）,3,一月下,760.00-762.00*,2015-12-21 08:21:00,,CFR台湾/中国
,亚洲PX市场日报（12.18）,4,二月上,739.00-741.00*,2015-12-21 08:21:00,,FOB韩国
,亚洲PX市场日报（12.18）,4,二月上,760.00-762.00*,2015-12-21 08:21:00,,CFR台湾/中国
,亚洲PX市场日报（12.18）,5,二月下,739.00-741.00,2015-12-21 08:21:00,,FOB韩国
,亚洲PX市场日报（12.18）,5,二月下,760.00-762.00*,2015-12-21 08:21:00,,CFR台湾/中国
,亚洲PX市场日报（12.22）,1,基准价,743.50-744.50*,2015-12-23 08:18:00,,FOB韩国
,亚洲PX市场日报（12.22）,1,基准价,764.50-765.50*,2015-12-23 08:18:00,,CFR台湾/中国
,亚洲PX市场日报（12.22）,2,一月上,742.00-744.00,2015-12-23 08:18:00,,FOB韩国
,亚洲PX市场日报（12.22）,2,一月上,763.00-765.00,2015-12-23 08:18:00,,CFR台湾/中国
,亚洲PX市场日报（12.22）,3,一月下,743.00-745.00*,2015-12-23 08:18:00,,FOB韩国
,亚洲PX市场日报（12.22）,3,一月下,764.00-766.00*,2015-12-23 08:18:00,,CFR台湾/中国
,亚洲PX市场日报（12.22）,4,二月上,743.00-745.00*,2015-12-23 08:18:00,,FOB韩国
,亚洲PX市场日报（12.22）,4,二月上,764.00-766.00*,2015-12-23 08:18:00,,CFR台湾/中国
,亚洲PX市场日报（12.22）,5,二月下,743.00-745.00,2015-12-23 08:18:00,,FOB韩国
,亚洲PX市场日报（12.22）,5,二月下,764.00-766.00*,2015-12-23 08:18:00,,CFR台湾/中国
,亚洲PX市场日报（12.28）,1,基准价,742.00-743.00*,2015-12-29 08:27:00,,FOB韩国
,亚洲PX市场日报（12.28）,1,基准价,763.00-764.00*,2015-12-29 08:27:00,,CFR台湾/中国
,亚洲PX市场日报（12.28）,2,一月上,740.00-742.00,2015-12-29 08:27:00,,FOB韩国
,亚洲PX市场日报（12.28）,2,一月上,761.00-763.00,2015-12-29 08:27:00,,CFR台湾/中国
,亚洲PX市场日报（12.28）,3,一月下,741.00-743.00*,2015-12-29 08:27:00,,FOB韩国
,亚洲PX市场日报（12.28）,3,一月下,762.00-764.00*,2015-12-29 08:27:00,,CFR台湾/中国
,亚洲PX市场日报（12.28）,4,二月上,742.00-744.00*,2015-12-29 08:27:00,,FOB韩国
,亚洲PX市场日报（12.28）,4,二月上,763.00-765.00*  ,2015-12-29 08:27:00,,CFR台湾/中国
,亚洲PX市场日报（12.28）,5,二月下,742.00-744.00*,2015-12-29 08:27:00,,FOB韩国
,亚洲PX市场日报（12.28）,5,二月下,763.00-765.00*  ,2015-12-29 08:27:00,,CFR台湾/中国
,亚洲PX市场日报（1.4）,1,基准价,742.83-743.83*,2016-01-05 08:12:00,,FOB韩国
,亚洲PX市场日报（1.4）,1,基准价,763.83-764.83*,2016-01-05 08:12:00,,CFR台湾/中国
,亚洲PX市场日报（1.4）,2,一月下,742.00-744.00,2016-01-05 08:12:00,,FOB韩国
,亚洲PX市场日报（1.4）,2,一月下,763.00-765.00,2016-01-05 08:12:00,,CFR台湾/中国
,亚洲PX市场日报（1.4）,3,二月上,742.00-744.00,2016-01-05 08:12:00,,FOB韩国
,亚洲PX市场日报（1.4）,3,二月上,763.00-765.00,2016-01-05 08:12:00,,CFR台湾/中国
,亚洲PX市场日报（1.4）,4,二月下,742.00-744.00,2016-01-05 08:12:00,,FOB韩国
,亚洲PX市场日报（1.4）,4,二月下,763.00-765.00,2016-01-05 08:12:00,,CFR台湾/中国
,亚洲PX市场日报（1.4）,5,三月上,743.00-745.00,2016-01-05 08:12:00,,FOB韩国
,亚洲PX市场日报（1.4）,5,三月上,764.00-766.00,2016-01-05 08:12:00,,CFR台湾/中国
,亚洲PX市场日报（3.2）,1,基准价,744.83-745.83*,2016-03-03 08:02:00,,FOB韩国
,亚洲PX市场日报（3.2）,1,基准价,765.83-766.83*,2016-03-03 08:02:00,,CFR台湾/中国
,亚洲PX市场日报（3.2）,2,三月下,735.00-737.00,2016-03-03 08:02:00,,FOB韩国
,亚洲PX市场日报（3.2）,2,三月下,756.00-758.00,2016-03-03 08:02:00,,CFR台湾/中国
,亚洲PX市场日报（3.2）,3,四月上,743.00-745.00*,2016-03-03 08:02:00,,FOB韩国
,亚洲PX市场日报（3.2）,3,四月上,764.00-766.00*,2016-03-03 08:02:00,,CFR台湾/中国
,亚洲PX市场日报（3.2）,4,四月下,743.00-745.00*,2016-03-03 08:02:00,,FOB韩国
,亚洲PX市场日报（3.2）,4,四月下,764.00-766.00*,2016-03-03 08:02:00,,CFR台湾/中国
,亚洲PX市场日报（3.2）,5,五月上,747.00-749.00*,2016-03-03 08:02:00,,FOB韩国
,亚洲PX市场日报（3.2）,5,五月上,768.00-770.00*,2016-03-03 08:02:00,,CFR台湾/中国
,亚洲PX市场日报（3.7）,1,基准价,776.83-777.83*,2016-03-08 08:15:00,,FOB韩国
,亚洲PX市场日报（3.7）,1,基准价,797.83-798.83*,2016-03-08 08:15:00,,CFR台湾/中国
,亚洲PX市场日报（3.7）,2,三月下,767.00-769.00,2016-03-08 08:15:00,,FOB韩国
,亚洲PX市场日报（3.7）,2,三月下,788.00-790.00,2016-03-08 08:15:00,,CFR台湾/中国
,亚洲PX市场日报（3.7）,3,四月上,775.00-777.00*,2016-03-08 08:15:00,,FOB韩国
,亚洲PX市场日报（3.7）,3,四月上,796.00-798.00*,2016-03-08 08:15:00,,CFR台湾/中国
,亚洲PX市场日报（3.7）,4,四月下,775.00-777.00*,2016-03-08 08:15:00,,FOB韩国
,亚洲PX市场日报（3.7）,4,四月下,796.00-798.00*,2016-03-08 08:15:00,,CFR台湾/中国
,亚洲PX市场日报（3.7）,5,五月上,779.00-781.00*,2016-03-08 08:15:00,,FOB韩国
,亚洲PX市场日报（3.7）,5,五月上,800.00-802.00*,2016-03-08 08:15:00,,CFR台湾/中国
,亚洲PX市场日报（3.3）,1,基准价,748.83-749.83*,2016-03-04 08:16:00,,FOB韩国
,亚洲PX市场日报（3.3）,1,基准价,769.83-770.83*,2016-03-04 08:16:00,,CFR台湾/中国
,亚洲PX市场日报（3.3）,2,三月下,739.00-741.00,2016-03-04 08:16:00,,FOB韩国
,亚洲PX市场日报（3.3）,2,三月下,760.00-762.00,2016-03-04 08:16:00,,CFR台湾/中国
,亚洲PX市场日报（3.3）,3,四月上,747.00-749.00*,2016-03-04 08:16:00,,FOB韩国
,亚洲PX市场日报（3.3）,3,四月上,768.00-770.00*,2016-03-04 08:16:00,,CFR台湾/中国
,亚洲PX市场日报（3.3）,4,四月下,747.00-749.00*,2016-03-04 08:16:00,,FOB韩国
,亚洲PX市场日报（3.3）,4,四月下,768.00-770.00*,2016-03-04 08:16:00,,CFR台湾/中国
,亚洲PX市场日报（3.3）,5,五月上,751.00-753.00*,2016-03-04 08:16:00,,FOB韩国
,亚洲PX市场日报（3.3）,5,五月上,772.00-774.00*,2016-03-04 08:16:00,,CFR台湾/中国
,亚洲PX市场日报（3.4）,1,基准价,754.33-755.33*,2016-03-05 09:33:00,,FOB韩国
,亚洲PX市场日报（3.4）,1,基准价,775.33-776.33*,2016-03-05 09:33:00,,CFR台湾/中国
,亚洲PX市场日报（3.4）,2,三月下,745.00-746.00,2016-03-05 09:33:00,,FOB韩国
,亚洲PX市场日报（3.4）,2,三月下,766.00-767.00,2016-03-05 09:33:00,,CFR台湾/中国
,亚洲PX市场日报（3.4）,3,四月上,753.00-754.00*,2016-03-05 09:33:00,,FOB韩国
,亚洲PX市场日报（3.4）,3,四月上,774.00-775.00*,2016-03-05 09:33:00,,CFR台湾/中国
,亚洲PX市场日报（3.4）,4,四月下,753.00-754.00*,2016-03-05 09:33:00,,FOB韩国
,亚洲PX市场日报（3.4）,4,四月下,774.00-775.00*,2016-03-05 09:33:00,,CFR台湾/中国
,亚洲PX市场日报（3.4）,5,五月上,757.00-758.00*,2016-03-05 09:33:00,,FOB韩国
,亚洲PX市场日报（3.4）,5,五月上,778.00-779.00*,2016-03-05 09:33:00,,CFR台湾/中国
,亚洲PX市场日报（1.5）,1,基准价,744.17-745.17*,2016-01-06 08:15:00,,FOB韩国
,亚洲PX市场日报（1.5）,1,基准价,765.17-766.17*,2016-01-06 08:15:00,,CFR台湾/中国
,亚洲PX市场日报（1.5）,2,一月下,743.00-745.00,2016-01-06 08:15:00,,FOB韩国
,亚洲PX市场日报（1.5）,2,一月下,764.00-766.00,2016-01-06 08:15:00,,CFR台湾/中国
,亚洲PX市场日报（1.5）,3,二月上,743.00-745.00,2016-01-06 08:15:00,,FOB韩国
,亚洲PX市场日报（1.5）,3,二月上,764.00-766.00,2016-01-06 08:15:00,,CFR台湾/中国
,亚洲PX市场日报（1.5）,4,二月下,743.00-745.00,2016-01-06 08:15:00,,FOB韩国
,亚洲PX市场日报（1.5）,4,二月下,764.00-766.00,2016-01-06 08:15:00,,CFR台湾/中国
,亚洲PX市场日报（1.5）,5,三月上,745.00-747.00*,2016-01-06 08:15:00,,FOB韩国
,亚洲PX市场日报（1.5）,5,三月上,766.00-768.00*,2016-01-06 08:15:00,,CFR台湾/中国
,亚洲PX市场日报（12.30）,1,基准价,746.50-747.50*,2015-12-31 08:15:00,,FOB韩国
,亚洲PX市场日报（12.30）,1,基准价,767.50-768.50*,2015-12-31 08:15:00,,CFR台湾/中国
,亚洲PX市场日报（12.30）,2,一月上,747.00-749.00,2015-12-31 08:15:00,,FOB韩国
,亚洲PX市场日报（12.30）,2,一月上,768.00-770.00,2015-12-31 08:15:00,,CFR台湾/中国
,亚洲PX市场日报（12.30）,3,一月下,747.00-749.00,2015-12-31 08:15:00,,FOB韩国
,亚洲PX市场日报（12.30）,3,一月下,768.00-770.00,2015-12-31 08:15:00,,CFR台湾/中国
,亚洲PX市场日报（12.30）,4,二月上,745.00-747.00*,2015-12-31 08:15:00,,FOB韩国
,亚洲PX市场日报（12.30）,4,二月上,766.00-768.00*,2015-12-31 08:15:00,,CFR台湾/中国
,亚洲PX市场日报（12.30）,5,二月下,745.00-747.00*,2015-12-31 08:15:00,,FOB韩国
,亚洲PX市场日报（12.30）,5,二月下,766.00-768.00*,2015-12-31 08:15:00,,CFR台湾/中国
,亚洲PX市场日报（12.23）,1,基准价,738.50-739.50*,2015-12-24 08:14:00,,FOB韩国
,亚洲PX市场日报（12.23）,1,基准价,759.50-760.50*,2015-12-24 08:14:00,,CFR台湾/中国
,亚洲PX市场日报（12.23）,2,一月上,737.00-739.00,2015-12-24 08:14:00,,FOB韩国
,亚洲PX市场日报（12.23）,2,一月上,758.00-760.00,2015-12-24 08:14:00,,CFR台湾/中国
,亚洲PX市场日报（12.23）,3,一月下,738.00-740.00*,2015-12-24 08:14:00,,FOB韩国
,亚洲PX市场日报（12.23）,3,一月下,759.00-761.00*,2015-12-24 08:14:00,,CFR台湾/中国
,亚洲PX市场日报（12.23）,4,二月上,738.00-740.00*,2015-12-24 08:14:00,,FOB韩国
,亚洲PX市场日报（12.23）,4,二月上,759.00-761.00*,2015-12-24 08:14:00,,CFR台湾/中国
,亚洲PX市场日报（12.23）,5,二月下,738.00-740.00*,2015-12-24 08:14:00,,FOB韩国
,亚洲PX市场日报（12.23）,5,二月下,759.00-761.00*,2015-12-24 08:14:00,,CFR台湾/中国
,亚洲PX市场日报（12.24）,1,基准价,747.25-748.25*,2015-12-25 08:15:00,,FOB韩国
,亚洲PX市场日报（12.24）,1,基准价,768.25-769.25*,2015-12-25 08:15:00,,CFR台湾/中国
,亚洲PX市场日报（12.24）,2,一月上,746.00-748.00,2015-12-25 08:15:00,,FOB韩国
,亚洲PX市场日报（12.24）,2,一月上,767.00-769.00,2015-12-25 08:15:00,,CFR台湾/中国
,亚洲PX市场日报（12.24）,3,一月下,747.00-748.00,2015-12-25 08:15:00,,FOB韩国
,亚洲PX市场日报（12.24）,3,一月下,768.00-769.00*,2015-12-25 08:15:00,,CFR台湾/中国
,亚洲PX市场日报（12.24）,4,二月上,747.00-749.00*,2015-12-25 08:15:00,,FOB韩国
,亚洲PX市场日报（12.24）,4,二月上,768.00-770.00*,2015-12-25 08:15:00,,CFR台湾/中国
,亚洲PX市场日报（12.24）,5,二月下,747.00-749.00*,2015-12-25 08:15:00,,FOB韩国
,亚洲PX市场日报（12.24）,5,二月下,768.00-770.00*,2015-12-25 08:15:00,,CFR台湾/中国
,亚洲PX市场日报（12.21）,1,基准价,742.50-743.50*,2015-12-22 08:03:00,,FOB韩国
,亚洲PX市场日报（12.21）,1,基准价,763.50-764.50*,2015-12-22 08:03:00,,CFR台湾/中国
,亚洲PX市场日报（12.21）,2,一月上,741.00-743.00,2015-12-22 08:03:00,,FOB韩国
,亚洲PX市场日报（12.21）,2,一月上,762.00-764.00,2015-12-22 08:03:00,,CFR台湾/中国
,亚洲PX市场日报（12.21）,3,一月下,742.00-744.00*,2015-12-22 08:03:00,,FOB韩国
,亚洲PX市场日报（12.21）,3,一月下,763.00-765.00*,2015-12-22 08:03:00,,CFR台湾/中国
,亚洲PX市场日报（12.21）,4,二月上,742.00-744.00*,2015-12-22 08:03:00,,FOB韩国
,亚洲PX市场日报（12.21）,4,二月上,763.00-765.00*,2015-12-22 08:03:00,,CFR台湾/中国
,亚洲PX市场日报（12.21）,5,二月下,742.00-744.00*,2015-12-22 08:03:00,,FOB韩国
,亚洲PX市场日报（12.21）,5,二月下,763.00-765.00*,2015-12-22 08:03:00,,CFR台湾/中国
,亚洲PX市场日报（12.17）,1,基准价,737.00-738.00*,2015-12-18 08:14:00,,FOB韩国
,亚洲PX市场日报（12.17）,1,基准价,758.00-759.00*,2015-12-18 08:14:00,,CFR台湾/中国
,亚洲PX市场日报（12.17）,2,一月上,736.00-738.00,2015-12-18 08:14:00,,FOB韩国
,亚洲PX市场日报（12.17）,2,一月上,757.00-759.00 ,2015-12-18 08:14:00,,CFR台湾/中国
,亚洲PX市场日报（12.17）,3,一月下,736.00-738.00,2015-12-18 08:14:00,,FOB韩国
,亚洲PX市场日报（12.17）,3,一月下,757.00-759.00 ,2015-12-18 08:14:00,,CFR台湾/中国
,亚洲PX市场日报（12.17）,4,二月上,737.00-739.00,2015-12-18 08:14:00,,FOB韩国
,亚洲PX市场日报（12.17）,4,二月上,758.00-760.00,2015-12-18 08:14:00,,CFR台湾/中国
,亚洲PX市场日报（12.17）,5,二月下,737.00-739.00,2015-12-18 08:14:00,,FOB韩国
,亚洲PX市场日报（12.17）,5,二月下,758.00-760.00,2015-12-18 08:14:00,,CFR台湾/中国
,亚洲PX市场日报（12.15）,1,基准价,742.50-743.50*,2015-12-16 08:12:00,,FOB韩国
,亚洲PX市场日报（12.15）,1,基准价,763.50-764.50*,2015-12-16 08:12:00,,CFR台湾/中国
,亚洲PX市场日报（12.15）,2,十二月下,742.00-744.00,2015-12-16 08:12:00,,FOB韩国
,亚洲PX市场日报（12.15）,2,十二月下,763.00-765.00,2015-12-16 08:12:00,,CFR台湾/中国
,亚洲PX市场日报（12.15）,3,一月上,742.00-744.00,2015-12-16 08:12:00,,FOB韩国
,亚洲PX市场日报（12.15）,3,一月上,763.00-765.00,2015-12-16 08:12:00,,CFR台湾/中国
,亚洲PX市场日报（12.15）,4,一月下,742.00-744.00,2015-12-16 08:12:00,,FOB韩国
,亚洲PX市场日报（12.15）,4,一月下,763.00-765.00,2015-12-16 08:12:00,,CFR台湾/中国
,亚洲PX市场日报（12.15）,5,二月上,741.00-743.00,2015-12-16 08:12:00,,FOB韩国
,亚洲PX市场日报（12.15）,5,二月上,762.00-764.00,2015-12-16 08:12:00,,CFR台湾/中国
,亚洲PX市场日报（12.11）,1,基准价,756.50-757.50*,2015-12-14 08:18:00,,FOB韩国
,亚洲PX市场日报（12.11）,1,基准价,777.50-778.50*,2015-12-14 08:18:00,,CFR台湾/中国
,亚洲PX市场日报（12.11）,2,十二月下,754.00-756.00,2015-12-14 08:18:00,,FOB韩国
,亚洲PX市场日报（12.11）,2,十二月下,775.00-777.00,2015-12-14 08:18:00,,CFR台湾/中国
,亚洲PX市场日报（12.11）,3,一月上,756.00-758.00*,2015-12-14 08:18:00,,FOB韩国
,亚洲PX市场日报（12.11）,3,一月上,777.00-779.00*,2015-12-14 08:18:00,,CFR台湾/中国
,亚洲PX市场日报（12.11）,4,一月下,756.00-758.00*,2015-12-14 08:18:00,,FOB韩国
,亚洲PX市场日报（12.11）,4,一月下,777.00-779.00*,2015-12-14 08:18:00,,CFR台湾/中国
,亚洲PX市场日报（12.11）,5,二月上,756.00-758.00,2015-12-14 08:18:00,,FOB韩国
,亚洲PX市场日报（12.11）,5,二月上,777.00-779.00,2015-12-14 08:18:00,,CFR台湾/中国
,亚洲PX市场日报（12.9）,1,基准价,760.50-761.50*,2015-12-10 08:12:00,,FOB韩国
,亚洲PX市场日报（12.9）,1,基准价,781.50-782.50*,2015-12-10 08:12:00,,CFR台湾/中国
,亚洲PX市场日报（12.9）,2,十二月下,758.00-760.00,2015-12-10 08:12:00,,FOB韩国
,亚洲PX市场日报（12.9）,2,十二月下,779.00-781.00,2015-12-10 08:12:00,,CFR台湾/中国
,亚洲PX市场日报（12.9）,3,一月上,760.00-762.00,2015-12-10 08:12:00,,FOB韩国
,亚洲PX市场日报（12.9）,3,一月上,781.00-783.00,2015-12-10 08:12:00,,CFR台湾/中国
,亚洲PX市场日报（12.9）,4,一月下,760.00-762.00,2015-12-10 08:12:00,,FOB韩国
,亚洲PX市场日报（12.9）,4,一月下,781.00-783.00,2015-12-10 08:12:00,,CFR台湾/中国
,亚洲PX市场日报（12.9）,5,二月上,760.00-762.00,2015-12-10 08:12:00,,FOB韩国
,亚洲PX市场日报（12.9）,5,二月上,781.00-783.00,2015-12-10 08:12:00,,CFR台湾/中国
,亚洲PX市场日报（12.7）,1,基准价,761.50-762.50*,2015-12-08 08:11:00,,FOB韩国
,亚洲PX市场日报（12.7）,1,基准价,782.50-783.50*,2015-12-08 08:11:00,,CFR台湾/中国
,亚洲PX市场日报（12.7）,2,十二月下,756.00-758.00,2015-12-08 08:11:00,,FOB韩国
,亚洲PX市场日报（12.7）,2,十二月下,777.00-779.00,2015-12-08 08:11:00,,CFR台湾/中国
,亚洲PX市场日报（12.7）,3,一月上,761.00-763.00,2015-12-08 08:11:00,,FOB韩国
,亚洲PX市场日报（12.7）,3,一月上,782.00-784.00,2015-12-08 08:11:00,,CFR台湾/中国
,亚洲PX市场日报（12.7）,4,一月下,761.00-763.00,2015-12-08 08:11:00,,FOB韩国
,亚洲PX市场日报（12.7）,4,一月下,782.00-784.00,2015-12-08 08:11:00,,CFR台湾/中国
,亚洲PX市场日报（12.7）,5,二月上,761.00-763.00,2015-12-08 08:11:00,,FOB韩国
,亚洲PX市场日报（12.7）,5,二月上,782.00-784.00,2015-12-08 08:11:00,,CFR台湾/中国
,亚洲PX市场日报（12.3）,1,基准价,773.50-774.50*,2015-12-04 08:03:00,,FOB韩国
,亚洲PX市场日报（12.3）,1,基准价,794.50-795.50*,2015-12-04 08:03:00,,CFR台湾/中国
,亚洲PX市场日报（12.3）,2,十二月下,768.00-770.00,2015-12-04 08:03:00,,FOB韩国
,亚洲PX市场日报（12.3）,2,十二月下,789.00-791.00,2015-12-04 08:03:00,,CFR台湾/中国
,亚洲PX市场日报（12.3）,3,一月上,773.00-775.00,2015-12-04 08:03:00,,FOB韩国
,亚洲PX市场日报（12.3）,3,一月上,794.00-796.00,2015-12-04 08:03:00,,CFR台湾/中国
,亚洲PX市场日报（12.3）,4,一月下,773.00-775.00,2015-12-04 08:03:00,,FOB韩国
,亚洲PX市场日报（12.3）,4,一月下,794.00-796.00,2015-12-04 08:03:00,,CFR台湾/中国
